Trip ID,Request Time (UTC),Begin Trip Time (UTC),Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time (UTC),Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Duration (min),Fare Amount,Tip Amount,Fee Amount,Total Amount,Fare Currency,Trip or Order Status,Product Type,City,Surge Multiplier
SYN-UBR-000518,2025-10-17 20:56:00 +0000 UTC,2025-10-17 20:56:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2025-10-17 21:05:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2.07,9,9.36,0,2.59,11.95,USD,completed,Uber Comfort,New York,
SYN-UBR-000519,2025-10-20 09:02:00 +0000 UTC,2025-10-20 09:03:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2025-10-20 09:10:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2.14,7,9.33,3.19,1.89,14.41,USD,completed,UberX,New York,
SYN-UBR-000520,2025-10-20 18:21:00 +0000 UTC,2025-10-20 18:21:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2025-10-20 18:31:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2.11,10,9.97,1.9,2.46,14.33,USD,completed,UberX,New York,
SYN-UBR-000521,2025-10-22 09:34:00 +0000 UTC,2025-10-22 09:35:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2025-10-22 09:43:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2.29,8,8.62,1.88,1.96,12.46,USD,completed,UberX,New York,
SYN-UBR-000522,2025-10-22 18:34:00 +0000 UTC,2025-10-22 18:34:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2025-10-22 18:43:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2.28,9,9.66,0,1.71,11.37,USD,completed,UberX,New York,
SYN-UBR-000523,2025-10-23 19:57:00 +0000 UTC,2025-10-23 19:57:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2025-10-23 20:03:00 +0000 UTC,40.72,-73.98,"Dinner spot (synthetic, LES)",1.08,6,7.6,2.67,2.77,13.04,USD,completed,UberX,New York,
SYN-UBR-000524,2025-10-24 09:39:00 +0000 UTC,2025-10-24 09:40:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2025-10-24 09:50:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2.24,10,9.14,0,1.87,11.01,USD,completed,UberX,New York,
SYN-UBR-000525,2025-10-24 19:40:00 +0000 UTC,2025-10-24 19:40:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2025-10-24 19:49:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2.12,9,9.33,0,2.24,11.57,USD,completed,UberX,New York,
SYN-UBR-000526,2025-10-27 09:28:00 +0000 UTC,2025-10-27 09:29:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2025-10-27 09:39:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2.17,10,10.35,2.23,1.71,14.29,USD,completed,UberX,New York,
SYN-UBR-000527,2025-10-27 18:49:00 +0000 UTC,2025-10-27 18:49:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2025-10-27 18:58:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2.1,9,9.82,2.79,1.86,14.47,USD,completed,UberX,New York,
SYN-UBR-000528,2025-10-31 09:00:00 +0000 UTC,2025-10-31 09:01:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2025-10-31 09:10:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2.4,9,9.5,3.12,2.21,14.83,USD,completed,UberX,New York,
SYN-UBR-000529,2025-10-31 18:37:00 +0000 UTC,2025-10-31 18:38:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2025-10-31 18:48:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2.06,10,9.09,2.4,2.84,14.33,USD,completed,Uber Comfort,New York,
SYN-UBR-000530,2025-11-03 09:12:00 +0000 UTC,2025-11-03 09:13:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2025-11-03 09:23:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2.35,10,10.08,2.87,3.14,16.09,USD,completed,UberX,New York,
SYN-UBR-000531,2025-11-03 19:22:00 +0000 UTC,2025-11-03 19:23:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2025-11-03 19:32:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2.32,9,9.81,0,2.75,12.56,USD,completed,Uber Comfort,New York,
SYN-UBR-000532,2025-11-07 09:01:00 +0000 UTC,2025-11-07 09:01:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2025-11-07 09:09:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2.2,8,8.92,0,2.32,11.24,USD,completed,UberX,New York,
SYN-UBR-000533,2025-11-07 19:07:00 +0000 UTC,2025-11-07 19:08:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2025-11-07 19:16:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2.11,8,8.88,2.82,3.07,14.77,USD,completed,UberX,New York,
SYN-UBR-000534,2025-11-10 09:01:00 +0000 UTC,2025-11-10 09:01:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2025-11-10 09:11:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2.22,10,9.37,0,2.92,12.29,USD,completed,UberX,New York,
SYN-UBR-000535,2025-11-10 18:32:00 +0000 UTC,2025-11-10 18:32:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2025-11-10 18:40:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2.03,8,9.44,3.1,1.67,14.21,USD,completed,UberX,New York,
SYN-UBR-000536,2025-11-12 09:15:00 +0000 UTC,2025-11-12 09:15:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2025-11-12 09:25:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2.03,10,9.64,0,2.73,12.37,USD,completed,UberX,New York,
SYN-UBR-000537,2025-11-12 19:58:00 +0000 UTC,2025-11-12 19:59:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2025-11-12 20:08:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2.25,9,9.09,2.09,2.23,13.41,USD,completed,UberX,New York,
SYN-UBR-000538,2025-11-14 09:03:00 +0000 UTC,2025-11-14 09:04:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2025-11-14 09:12:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2.16,8,8.52,3.24,2.1,13.86,USD,completed,UberX,New York,
SYN-UBR-000539,2025-11-14 20:03:00 +0000 UTC,2025-11-14 20:03:00 +0000 UTC,40.72,-74,"Co-working (synthetic, Soho)",2025-11-14 20:11:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2.05,8,9.23,2.83,2.92,14.98,USD,completed,Uber Comfort,New York,
SYN-UBR-000540,2025-11-16 06:15:00 +0000 UTC,2025-11-16 06:15:00 +0000 UTC,40.71,-73.96,"Hotel (synthetic, Williamsburg)",2025-11-16 06:49:00 +0000 UTC,40.64,-73.78,JFK Terminal 4 (synthetic),10.65,34,32.14,2.78,2.99,37.91,USD,completed,Uber Comfort,New York,
SYN-UBR-000541,2025-11-16 16:45:00 +0000 UTC,2025-11-16 16:46:00 +0000 UTC,37.62,-122.38,SFO Terminal 2 (synthetic),2025-11-16 17:20:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",9.98,34,30.76,3.37,2.8,36.93,USD,completed,UberX,San Francisco,
SYN-UBR-000542,2025-11-25 08:13:00 +0000 UTC,2025-11-25 08:14:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-11-25 08:22:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.71,8,8.4,0,2.32,10.72,USD,completed,Uber Pool,San Francisco,
SYN-UBR-000543,2025-11-25 18:05:00 +0000 UTC,2025-11-25 18:05:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-11-25 18:12:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.74,7,8.09,2.57,2.03,12.69,USD,completed,UberX,San Francisco,
SYN-UBR-000544,2025-11-27 08:16:00 +0000 UTC,2025-11-27 08:17:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-11-27 08:25:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.96,8,8.03,3.23,2.45,13.71,USD,completed,UberX,San Francisco,
SYN-UBR-000545,2025-11-27 18:04:00 +0000 UTC,2025-11-27 18:05:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-11-27 18:15:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.86,10,8.8,0,2.27,11.07,USD,completed,UberX,San Francisco,
SYN-UBR-000546,2025-11-28 22:20:00 +0000 UTC,2025-11-28 22:21:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-11-28 22:25:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.4,4,6.38,2.15,2.44,10.97,USD,completed,UberX,San Francisco,
SYN-UBR-000547,2025-11-29 03:52:00 +0000 UTC,2025-11-29 03:53:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2025-11-29 03:57:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.41,4,6.96,0,2.35,9.31,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000548,2025-11-29 11:27:00 +0000 UTC,2025-11-29 11:28:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-11-29 11:32:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.43,4,7.14,2.31,2.4,11.85,USD,completed,UberX,San Francisco,
SYN-UBR-000549,2025-11-29 13:48:00 +0000 UTC,2025-11-29 13:48:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2025-11-29 13:52:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.45,4,7.67,2.91,2.94,13.52,USD,completed,UberX,San Francisco,
SYN-UBR-000550,2025-12-02 08:18:00 +0000 UTC,2025-12-02 08:18:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-12-02 08:25:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.65,7,8.43,0,2.58,11.01,USD,completed,UberX,San Francisco,
SYN-UBR-000551,2025-12-02 18:22:00 +0000 UTC,2025-12-02 18:23:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-12-02 18:32:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.68,9,8.21,3.03,2.74,13.98,USD,completed,UberX,San Francisco,
SYN-UBR-000552,2025-12-06 11:22:00 +0000 UTC,2025-12-06 11:22:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-12-06 11:26:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.69,4,6.79,1.82,2.27,10.88,USD,completed,UberX,San Francisco,
SYN-UBR-000553,2025-12-06 13:44:00 +0000 UTC,2025-12-06 13:45:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2025-12-06 13:49:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.47,4,7.03,0,2.5,9.53,USD,completed,UberX,San Francisco,
SYN-UBR-000554,2025-12-09 08:10:00 +0000 UTC,2025-12-09 08:10:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-12-09 08:20:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.94,10,8,3.29,2.76,14.05,USD,completed,UberX,San Francisco,
SYN-UBR-000555,2025-12-09 18:19:00 +0000 UTC,2025-12-09 18:19:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-12-09 18:26:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.69,7,7.57,0,2.23,9.8,USD,completed,UberX,San Francisco,
SYN-UBR-000556,2025-12-12 23:49:00 +0000 UTC,2025-12-12 23:49:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-12-12 23:53:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.45,4,7.61,3.09,2.08,12.78,USD,completed,UberX,San Francisco,
SYN-UBR-000557,2025-12-13 03:07:00 +0000 UTC,2025-12-13 03:08:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2025-12-13 03:12:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.54,4,6.5,2.48,2.6,11.58,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000558,2025-12-18 08:15:00 +0000 UTC,2025-12-18 08:15:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-12-18 08:23:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.82,8,7.99,0,2.53,10.52,USD,completed,Uber Pool,San Francisco,
SYN-UBR-000559,2025-12-18 18:26:00 +0000 UTC,2025-12-18 18:27:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-12-18 18:36:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.95,9,8.07,0,2.29,10.36,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000560,2025-12-19 22:11:00 +0000 UTC,2025-12-19 22:12:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-12-19 22:16:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.57,4,7.22,0,2.21,9.43,USD,completed,UberX,San Francisco,
SYN-UBR-000561,2025-12-20 03:53:00 +0000 UTC,2025-12-20 03:53:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2025-12-20 03:58:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.54,5,7.44,3.03,2.25,12.72,USD,completed,UberX,San Francisco,
SYN-UBR-000562,2025-12-20 11:27:00 +0000 UTC,2025-12-20 11:27:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-12-20 11:32:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.46,5,7.44,0,1.82,9.26,USD,completed,UberX,San Francisco,
SYN-UBR-000563,2025-12-20 13:30:00 +0000 UTC,2025-12-20 13:31:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-12-20 14:05:00 +0000 UTC,37.62,-122.38,SFO Terminal 2 (synthetic),9.86,34,31.7,3.42,2.6,37.72,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000564,2025-12-20 13:34:00 +0000 UTC,2025-12-20 13:35:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2025-12-20 13:39:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.36,4,7.13,1.97,2.44,11.54,USD,completed,UberX,San Francisco,
SYN-UBR-000565,2025-12-23 08:26:00 +0000 UTC,2025-12-23 08:27:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-12-23 08:33:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.79,6,6.96,0,2.85,9.81,USD,completed,UberX,San Francisco,
SYN-UBR-000566,2025-12-23 18:42:00 +0000 UTC,2025-12-23 18:42:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-12-23 18:49:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.76,7,7.46,2.24,1.83,11.53,USD,completed,UberX,San Francisco,
SYN-UBR-000567,2025-12-23 23:18:00 +0000 UTC,2025-12-23 23:19:00 +0000 UTC,37.62,-122.38,SFO Terminal 2 (synthetic),2025-12-23 23:51:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",9.93,32,30.44,2.83,2.4,35.67,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000568,2025-12-25 08:33:00 +0000 UTC,2025-12-25 08:33:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-12-25 08:42:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.88,9,7.8,1.52,2.24,11.56,USD,completed,UberX,San Francisco,
SYN-UBR-000569,2025-12-25 18:02:00 +0000 UTC,2025-12-25 18:02:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-12-25 18:08:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.92,6,8.28,2.74,2.91,13.93,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000570,2025-12-27 11:00:00 +0000 UTC,2025-12-27 11:01:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-12-27 11:05:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.46,4,6.91,2.08,3.14,12.13,USD,completed,UberX,San Francisco,
SYN-UBR-000571,2025-12-27 13:18:00 +0000 UTC,2025-12-27 13:19:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2025-12-27 13:23:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.32,4,7.27,3.26,2.99,13.52,USD,completed,UberX,San Francisco,
SYN-UBR-000572,2025-12-30 08:21:00 +0000 UTC,2025-12-30 08:22:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-12-30 08:30:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.68,8,7.69,0,2.95,10.64,USD,completed,UberX,San Francisco,
SYN-UBR-000573,2025-12-30 18:37:00 +0000 UTC,2025-12-30 18:38:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-12-30 18:46:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.84,8,8.92,2.16,2.56,13.64,USD,completed,UberX,San Francisco,
SYN-UBR-000574,2026-01-01 08:20:00 +0000 UTC,2026-01-01 08:21:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-01-01 08:26:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.85,5,8.03,0,2.52,10.55,USD,completed,UberX,San Francisco,
SYN-UBR-000575,2026-01-01 18:39:00 +0000 UTC,2026-01-01 18:39:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2026-01-01 18:48:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.73,9,9.05,0,2.26,11.31,USD,completed,UberX,San Francisco,
SYN-UBR-000576,2026-01-02 18:45:00 +0000 UTC,2026-01-02 18:46:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-01-02 19:20:00 +0000 UTC,37.62,-122.38,SFO Terminal 2 (synthetic),9.72,34,30.61,2.98,1.98,35.57,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000577,2026-01-02 23:38:00 +0000 UTC,2026-01-02 23:38:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-01-02 23:42:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.43,4,6.76,0,2.85,9.61,USD,completed,UberX,San Francisco,
SYN-UBR-000578,2026-01-03 01:28:00 +0000 UTC,2026-01-03 01:28:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2026-01-03 01:32:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.62,4,6.49,0,2.63,9.12,USD,completed,UberX,San Francisco,
SYN-UBR-000579,2026-01-03 11:31:00 +0000 UTC,2026-01-03 11:31:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-01-03 11:35:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.34,4,7.11,2.58,1.66,11.35,USD,completed,UberX,San Francisco,
SYN-UBR-000580,2026-01-03 13:03:00 +0000 UTC,2026-01-03 13:04:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2026-01-03 13:08:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.6,4,6.75,3.3,2.66,12.71,USD,completed,UberX,San Francisco,
SYN-UBR-000581,2026-01-06 08:27:00 +0000 UTC,2026-01-06 08:27:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-01-06 08:34:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.63,7,7.65,0,2.6,10.25,USD,completed,UberX,San Francisco,
SYN-UBR-000582,2026-01-06 18:47:00 +0000 UTC,2026-01-06 18:47:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2026-01-06 18:53:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.74,6,7.07,0,2.39,9.46,USD,completed,UberX,San Francisco,
SYN-UBR-000583,2026-01-06 20:35:00 +0000 UTC,2026-01-06 20:35:00 +0000 UTC,37.62,-122.38,SFO Terminal 2 (synthetic),2026-01-06 21:07:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",9.81,32,30.31,0,1.86,32.17,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000584,2026-01-08 08:12:00 +0000 UTC,2026-01-08 08:13:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-01-08 08:23:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.63,10,8.87,1.71,3.03,13.61,USD,completed,UberX,San Francisco,
SYN-UBR-000585,2026-01-08 18:35:00 +0000 UTC,2026-01-08 18:36:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2026-01-08 18:44:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.72,8,7.44,0,1.9,9.34,USD,completed,UberX,San Francisco,
SYN-UBR-000586,2026-01-09 22:39:00 +0000 UTC,2026-01-09 22:40:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-01-09 22:44:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.35,4,6.74,3.31,2.03,12.08,USD,completed,UberX,San Francisco,
SYN-UBR-000587,2026-01-10 03:34:00 +0000 UTC,2026-01-10 03:34:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2026-01-10 03:39:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.42,5,6.26,0,2.5,8.76,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000588,2026-01-10 11:30:00 +0000 UTC,2026-01-10 11:30:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-01-10 11:34:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.38,4,7.25,2.53,1.8,11.58,USD,completed,UberX,San Francisco,
SYN-UBR-000589,2026-01-10 13:14:00 +0000 UTC,2026-01-10 13:14:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2026-01-10 13:18:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.69,4,7.4,0,2.52,9.92,USD,completed,UberX,San Francisco,
SYN-UBR-000590,2026-01-13 08:38:00 +0000 UTC,2026-01-13 08:38:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-01-13 08:47:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.7,9,8.65,0,2.49,11.14,USD,completed,UberX,San Francisco,
SYN-UBR-000591,2026-01-13 18:36:00 +0000 UTC,2026-01-13 18:37:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2026-01-13 18:45:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.58,8,7.89,0,2.87,10.76,USD,completed,UberX,San Francisco,
SYN-UBR-000592,2026-01-15 08:26:00 +0000 UTC,2026-01-15 08:26:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-01-15 08:32:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.67,6,8.01,2.21,2.03,12.25,USD,completed,Uber Pool,San Francisco,
SYN-UBR-000593,2026-01-15 18:32:00 +0000 UTC,2026-01-15 18:33:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2026-01-15 18:40:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.79,7,8.44,0,2.86,11.3,USD,completed,UberX,San Francisco,
SYN-UBR-000594,2026-01-17 11:13:00 +0000 UTC,2026-01-17 11:14:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-01-17 11:19:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.31,5,7.27,1.96,2.78,12.01,USD,completed,UberX,San Francisco,
SYN-UBR-000595,2026-01-17 13:18:00 +0000 UTC,2026-01-17 13:19:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2026-01-17 13:23:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.32,4,7.36,0,2.46,9.82,USD,completed,UberX,San Francisco,
SYN-UBR-000596,2026-01-22 08:11:00 +0000 UTC,2026-01-22 08:12:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-01-22 08:19:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.84,7,7.46,0,2.41,9.87,USD,completed,UberX,San Francisco,
SYN-UBR-000597,2026-01-22 18:35:00 +0000 UTC,2026-01-22 18:35:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2026-01-22 18:43:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.95,8,9.03,1.82,2.17,13.02,USD,completed,UberX,San Francisco,
SYN-UBR-000598,2026-01-23 22:13:00 +0000 UTC,2026-01-23 22:13:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-01-23 22:17:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.47,4,6.48,2.56,2.31,11.35,USD,completed,UberX,San Francisco,
SYN-UBR-000599,2026-01-24 02:24:00 +0000 UTC,2026-01-24 02:25:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2026-01-24 02:29:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.56,4,6.59,0,1.74,8.33,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000600,2026-01-24 11:09:00 +0000 UTC,2026-01-24 11:09:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-01-24 11:13:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.45,4,6.32,3.14,1.86,11.32,USD,completed,UberX,San Francisco,
SYN-UBR-000601,2026-01-24 13:45:00 +0000 UTC,2026-01-24 13:46:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2026-01-24 13:52:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.31,6,7.68,3.02,2.51,13.21,USD,completed,UberX,San Francisco,
SYN-UBR-000602,2026-02-03 08:16:00 +0000 UTC,2026-02-03 08:17:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-02-03 08:27:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.87,10,8.26,2.82,2.27,13.35,USD,completed,UberX,San Francisco,
